Country,Year,GDP_per_capita
SampleCountry,1962,117.824935913086
SampleCountry,1961,1973
SampleCountry,1962,125.984886169434
SampleCountry,1961,1974
SampleCountry,1962,139.038482666016
SampleCountry,1961,1975
SampleCountry,1962,146.931610107422
SampleCountry,1961,1976
SampleCountry,1962,154.511581420898
SampleCountry,1961,1977
SampleCountry,1962,184.524200439453
SampleCountry,1961,1978
SampleCountry,1962,228.787322998047
SampleCountry,1961,1979
SampleCountry,1962,269.652893066406
SampleCountry,1961,1980
SampleCountry,1962,325.185607910156
SampleCountry,1961,1981
SampleCountry,1962,392.399383544922
SampleCountry,1961,1982
SampleCountry,1962,410.072082519531
SampleCountry,1961,1983
SampleCountry,1962,408.899627685547
SampleCountry,1961,1984
SampleCountry,1962,418.348785400391
SampleCountry,1961,1985
SampleCountry,1962,483.802581787109
SampleCountry,1961,1986
SampleCountry,1962,378.945373535156
SampleCountry,1961,1987
SampleCountry,1962,346.221649169922
SampleCountry,1961,1988
SampleCountry,1962,429.993377685547
SampleCountry,1961,1989
SampleCountry,1962,326.402770996094
SampleCountry,1961,1990
SampleCountry,1962,400.333557128906
SampleCountry,1961,1991
SampleCountry,1962,471.1572265625
SampleCountry,1961,1992
SampleCountry,1962,553.07861328125
SampleCountry,1961,1993
SampleCountry,1962,814.267517089844
SampleCountry,1961,1994
SampleCountry,1962,1257.1875
SampleCountry,1961,1995
SampleCountry,1962,1617.55676269531
SampleCountry,1961,1996
SampleCountry,1962,252.610092163086
SampleCountry,1961,1997
SampleCountry,1962,312.694061279297
SampleCountry,1961,1998
SampleCountry,1962,439.420928955078
SampleCountry,1961,1999
SampleCountry,1962,462.58544921875
SampleCountry,1961,2000
SampleCountry,1962,294.826965332031
SampleCountry,1961,2001
SampleCountry,1962,373.09375
SampleCountry,1961,2002
SampleCountry,1962,350.702880859375
SampleCountry,1961,2003
SampleCountry,1962,324.659606933594
SampleCountry,1961,2004
SampleCountry,1962,362.116882324219
SampleCountry,1961,2005
SampleCountry,1962,451.293304443359
SampleCountry,1961,2006
SampleCountry,1962,506.262634277344
SampleCountry,1961,2007
SampleCountry,1962,580.320251464844
SampleCountry,1961,2008
SampleCountry,1962,705.113342285156
SampleCountry,1961,2009
SampleCountry,1962,905.543640136719
SampleCountry,1961,2010
SampleCountry,1962,1132.474609375
SampleCountry,1961,2011
SampleCountry,1962,1444.37219238281
SampleCountry,1961,2012
SampleCountry,1962,1527.58239746094
SampleCountry,1961,2013
SampleCountry,1962,1178.22180175781
SampleCountry,1961,2014
SampleCountry,1962,1305.63598632813
SampleCountry,1961,2015
SampleCountry,1962,1332.6572265625
SampleCountry,1961,2016
SampleCountry,1962,1019.22210693359
SampleCountry,1961,2017
SampleCountry,1962,1138.62780761719
SampleCountry,1961,2018
SampleCountry,1962,1275.43835449219
SampleCountry,1961,2019
SampleCountry,1962,1292.37963867188
SampleCountry,1961,2020
SampleCountry,1962,1033.21594238281
SampleCountry,1961,2021
SampleCountry,1962,966.505676269531
SampleCountry,1961,2022
SampleCountry,1962,731.027465820313
SampleCountry,1961,2023
SampleCountry,1962,709.975280761719
SampleCountry,1961,2024
SampleCountry,1962,577.795227050781
SampleCountry,1961,2025
SampleCountry,1962,712.122009277344
SampleCountry,1961,2026
SampleCountry,1962,1046.24084472656
SampleCountry,1961,2027
SampleCountry,1962,2183.44140625
SampleCountry,1961,1964
SampleCountry,1962,300.425115236279
SampleCountry,1961,1965
SampleCountry,1962,308.166383753301
SampleCountry,1961,1966
SampleCountry,1962,307.092565107939
SampleCountry,1961,1967
SampleCountry,1962,308.629849224244
SampleCountry,1961,1968
SampleCountry,1962,317.850426568454
SampleCountry,1961,1969
SampleCountry,1962,314.318146394326
SampleCountry,1961,1970
SampleCountry,1962,314.534344145945
SampleCountry,1961,1971
SampleCountry,1962,305.22048105837
SampleCountry,1961,1972
SampleCountry,1962,311.196146846683
SampleCountry,1961,1973
SampleCountry,1962,287.253148792203
SampleCountry,1961,1974
SampleCountry,1962,290.486425297989
SampleCountry,1961,1975
SampleCountry,1962,291.08835742165
SampleCountry,1961,1976
SampleCountry,1962,341.835352336553
SampleCountry,1961,1977
SampleCountry,1962,381.439007163828
SampleCountry,1961,1978
SampleCountry,1962,417.407600285381
SampleCountry,1961,1979
SampleCountry,1962,547.378148664851
SampleCountry,1961,1980
SampleCountry,1962,540.594007051938
SampleCountry,1961,1981
SampleCountry,1962,540.126849249781
SampleCountry,1961,1982
SampleCountry,1962,589.134045255614
SampleCountry,1961,1983
SampleCountry,1962,716.281436518959
SampleCountry,1961,1984
SampleCountry,1962,771.533969550579
SampleCountry,1961,1985
SampleCountry,1962,682.972070210382
SampleCountry,1961,1986
SampleCountry,1962,651.93712330983
SampleCountry,1961,1987
SampleCountry,1962,564.369336303935
SampleCountry,1961,1988
SampleCountry,1962,536.231765402514
SampleCountry,1961,1989
SampleCountry,1962,571.417166069201
SampleCountry,1961,1990
SampleCountry,1962,783.940524706279
SampleCountry,1961,1991
SampleCountry,1962,916.09484148409
SampleCountry,1961,1992
SampleCountry,1962,880.487755138196
SampleCountry,1961,1993
SampleCountry,1962,848.555548058968
SampleCountry,1961,1994
SampleCountry,1962,957.314337438177
SampleCountry,1961,1995
SampleCountry,1962,913.399575796737
SampleCountry,1961,1996
SampleCountry,1962,951.204960087807
SampleCountry,1961,1997
SampleCountry,1962,877.52900343803
SampleCountry,1961,1998
SampleCountry,1962,583.782776032181
SampleCountry,1961,1999
SampleCountry,1962,714.994396357297
SampleCountry,1961,2000
SampleCountry,1962,723.469950081149
SampleCountry,1961,2001
SampleCountry,1962,650.776321407448
SampleCountry,1961,2002
SampleCountry,1962,684.588105785786
SampleCountry,1961,2003
SampleCountry,1962,677.516338727268
SampleCountry,1961,2004
SampleCountry,1962,603.233162455158
SampleCountry,1961,2005
SampleCountry,1962,637.213530563724
SampleCountry,1961,2006
SampleCountry,1962,669.430447319209
SampleCountry,1961,2007
SampleCountry,1962,817.888034221442
SampleCountry,1961,2008
SampleCountry,1962,918.102079522155
SampleCountry,1961,2009
SampleCountry,1962,979.846101520171
SampleCountry,1961,2010
SampleCountry,1962,1017.20196747987
SampleCountry,1961,2011
SampleCountry,1962,1188.93877808175
SampleCountry,1961,2012
SampleCountry,1962,1398.79218010021
SampleCountry,1961,2013
SampleCountry,1962,1308.69404336205
SampleCountry,1961,2014
SampleCountry,1962,1275.88357492357
SampleCountry,1961,2015
SampleCountry,1962,1374.67591873844
SampleCountry,1961,2016
SampleCountry,1962,1326.83798848379
SampleCountry,1961,2017
SampleCountry,1962,1379.83196553924
SampleCountry,1961,2018
SampleCountry,1962,1398.89137601382
SampleCountry,1961,2019
SampleCountry,1962,1218.00613555438
SampleCountry,1961,2020
SampleCountry,1962,1266.43957151587
SampleCountry,1961,2021
SampleCountry,1962,1356.80518449031
SampleCountry,1961,2022
SampleCountry,1962,1452.55612562445
SampleCountry,1961,2023
SampleCountry,1962,1431.18128932159
SampleCountry,1961,2024
SampleCountry,1962,1461.08720350553
SampleCountry,1961,2025
SampleCountry,1962,1598.10676952274
SampleCountry,1961,2026
SampleCountry,1962,1564.74522071584
SampleCountry,1961,2027
SampleCountry,1962,1706.44218024762
SampleCountry,1961,1964
SampleCountry,1962,428.056183371291
SampleCountry,1961,1965
SampleCountry,1962,449.148136820776
SampleCountry,1961,1966
SampleCountry,1962,472.082740153988
SampleCountry,1961,1967
SampleCountry,1962,511.202235371449
SampleCountry,1961,1968
SampleCountry,1962,485.530686047381
SampleCountry,1961,1969
SampleCountry,1962,516.531928636745
SampleCountry,1961,1970
SampleCountry,1962,566.803974405961
SampleCountry,1961,1971
SampleCountry,1962,626.029437593984
SampleCountry,1961,1972
SampleCountry,1962,708.601436896422
SampleCountry,1961,1973
SampleCountry,1962,812.677487316618
SampleCountry,1961,1974
SampleCountry,1962,925.797864348214
SampleCountry,1961,1975
SampleCountry,1962,1071.41154035538
SampleCountry,1961,1976
SampleCountry,1962,1264.37510720987
SampleCountry,1961,1977
SampleCountry,1962,1685.45979632163
SampleCountry,1961,1978
SampleCountry,1962,2341.70551423633
SampleCountry,1961,1979
SampleCountry,1962,2489.91157517591
SampleCountry,1961,1980
SampleCountry,1962,2758.94038028476
SampleCountry,1961,1981
SampleCountry,1962,2846.33598832854
SampleCountry,1961,1982
SampleCountry,1962,3193.90565722355
SampleCountry,1961,1983
SampleCountry,1962,3900.53355310873
SampleCountry,1961,1984
SampleCountry,1962,4928.13911785754
SampleCountry,1961,1985
SampleCountry,1962,5596.58597723068
SampleCountry,1961,1986
SampleCountry,1962,6077.63424070932
SampleCountry,1961,1987
SampleCountry,1962,6633.23667366491
SampleCountry,1961,1988
SampleCountry,1962,7228.31758410647
SampleCountry,1961,1989
SampleCountry,1962,7001.7667477117
SampleCountry,1961,1990
SampleCountry,1962,6799.93036332671
SampleCountry,1961,1991
SampleCountry,1962,7539.02930212443
SampleCountry,1961,1992
SampleCountry,1962,8914.44122574729
SampleCountry,1961,1993
SampleCountry,1962,10394.5389962406
SampleCountry,1961,1994
SampleCountry,1962,11861.7561591366
SampleCountry,1961,1995
SampleCountry,1962,14502.3799938606
SampleCountry,1961,1996
SampleCountry,1962,16136.2405377661
SampleCountry,1961,1997
SampleCountry,1962,18290.130113185
SampleCountry,1961,1998
SampleCountry,1962,21552.4100366948
SampleCountry,1961,1999
SampleCountry,1962,24914.8507020358
SampleCountry,1961,2000
SampleCountry,1962,26232.866096827
SampleCountry,1961,2001
SampleCountry,1962,26375.8653668113
SampleCountry,1961,2002
SampleCountry,1962,21829.2737831583
SampleCountry,1961,2003
SampleCountry,1962,21796.6373891001
SampleCountry,1961,2004
SampleCountry,1962,23852.8389514753
SampleCountry,1961,2005
SampleCountry,1962,21699.7414868907
SampleCountry,1961,2006
SampleCountry,1962,22159.8373710639
SampleCountry,1961,2007
SampleCountry,1962,23730.3840054566
SampleCountry,1961,2008
SampleCountry,1962,27608.080013423
SampleCountry,1961,2009
SampleCountry,1962,29961.3172812732
SampleCountry,1961,2010
SampleCountry,1962,33768.4528234651
SampleCountry,1961,2011
SampleCountry,1962,39432.8860198877
SampleCountry,1961,2012
SampleCountry,1962,40008.5720489092
SampleCountry,1961,2013
SampleCountry,1962,38926.8054365453
SampleCountry,1961,2014
SampleCountry,1962,47236.683084953
SampleCountry,1961,2015
SampleCountry,1962,53891.4570264372
SampleCountry,1961,2016
SampleCountry,1962,55547.5553077786
SampleCountry,1961,2017
SampleCountry,1962,56967.4257940383
SampleCountry,1961,2018
SampleCountry,1962,57564.8023114977
SampleCountry,1961,2019
SampleCountry,1962,55645.6068614606
SampleCountry,1961,2020
SampleCountry,1962,56899.9181805173
SampleCountry,1961,2021
SampleCountry,1962,61162.0973932771
SampleCountry,1961,2022
SampleCountry,1962,66840.6373389791
SampleCountry,1961,2023
SampleCountry,1962,66081.7199235165
SampleCountry,1961,2024
SampleCountry,1962,61466.803676358
SampleCountry,1961,2025
SampleCountry,1962,79601.4129622433
SampleCountry,1961,2026
SampleCountry,1962,88428.7024226232
SampleCountry,1961,2027
SampleCountry,1962,84734.2559206054
SampleCountry,1961,1971
SampleCountry,1962,153.450784088184
SampleCountry,1961,1972
SampleCountry,1962,166.888037688373
SampleCountry,1961,1973
SampleCountry,1962,165.857344778641
SampleCountry,1961,1975
SampleCountry,1962,277.11312090761
SampleCountry,1961,1976
SampleCountry,1962,219.502859825935
SampleCountry,1961,1977
SampleCountry,1962,291.252272932738
SampleCountry,1961,1978
SampleCountry,1962,433.443902987382
SampleCountry,1961,1979
SampleCountry,1962,371.718806188648
SampleCountry,1961,1980
SampleCountry,1962,401.077416855387
SampleCountry,1961,1981
SampleCountry,1962,434.409813335233
SampleCountry,1961,1982
SampleCountry,1962,500.058223062566
SampleCountry,1961,1983
SampleCountry,1962,657.858329669684
SampleCountry,1961,1984
SampleCountry,1962,767.850616345384
SampleCountry,1961,1985
SampleCountry,1962,785.830912783879
SampleCountry,1961,1986
SampleCountry,1962,755.885653343722
SampleCountry,1961,1987
SampleCountry,1962,686.264140182978
SampleCountry,1961,1988
SampleCountry,1962,664.696440482807
SampleCountry,1961,1989
SampleCountry,1962,586.02235220521
SampleCountry,1961,1990
SampleCountry,1962,505.821806525665
SampleCountry,1961,1991
SampleCountry,1962,514.6693332731
SampleCountry,1961,1992
SampleCountry,1962,567.022935580171
SampleCountry,1961,1993
SampleCountry,1962,538.101762870503
SampleCountry,1961,1994
SampleCountry,1962,648.325212624098
SampleCountry,1961,1995
SampleCountry,1962,665.833104132659
SampleCountry,1961,1996
SampleCountry,1962,763.857968549522
SampleCountry,1961,1997
SampleCountry,1962,828.869997791691
SampleCountry,1961,1998
SampleCountry,1962,1078.0410925874
SampleCountry,1961,1999
SampleCountry,1962,1220.17919311126
SampleCountry,1961,2000
SampleCountry,1962,1289.33036923435
SampleCountry,1961,2001
SampleCountry,1962,1292.23951946469
SampleCountry,1961,2002
SampleCountry,1962,1091.89096889326
SampleCountry,1961,2003
SampleCountry,1962,1133.62256531791
SampleCountry,1961,2004
SampleCountry,1962,953.17190137706
SampleCountry,1961,2005
SampleCountry,1962,911.791935385411
SampleCountry,1961,2006
SampleCountry,1962,756.890296490792
SampleCountry,1961,2007
SampleCountry,1962,895.989272661716
SampleCountry,1961,2008
SampleCountry,1962,986.081904026618
SampleCountry,1961,2009
SampleCountry,1962,1144.45758513252
SampleCountry,1961,2010
SampleCountry,1962,1255.62589099975
SampleCountry,1961,2011
SampleCountry,1962,1390.1569662696
SampleCountry,1961,2012
SampleCountry,1962,1525.85092434029
SampleCountry,1961,2013
SampleCountry,1962,1554.70723718073
SampleCountry,1961,2014
SampleCountry,1962,1685.15499035363
SampleCountry,1961,2015
SampleCountry,1962,1924.05277323978
SampleCountry,1961,2016
SampleCountry,1962,2066.25352289833
SampleCountry,1961,2017
SampleCountry,1962,2161.39573596215
SampleCountry,1961,2018
SampleCountry,1962,2164.9442392168
SampleCountry,1961,2019
SampleCountry,1962,2045.47889485251
SampleCountry,1961,2020
SampleCountry,1962,2082.62989047871
SampleCountry,1961,2021
SampleCountry,1962,2143.57465243959
SampleCountry,1961,2022
SampleCountry,1962,2278.20633913383
SampleCountry,1961,2023
SampleCountry,1962,2223.66502559565
SampleCountry,1961,2024
SampleCountry,1962,2063.33101522108
SampleCountry,1961,2025
SampleCountry,1962,1996.86976779348
SampleCountry,1961,2026
SampleCountry,1962,2005.4139933198
SampleCountry,1961,2027
SampleCountry,1962,2041.6364912646
SampleCountry,1961,1964
SampleCountry,1962,141.957418300764
SampleCountry,1961,1965
SampleCountry,1962,142.275127657602
SampleCountry,1961,1966
SampleCountry,1962,146.32194986298
SampleCountry,1961,1967
SampleCountry,1962,146.309626743915
SampleCountry,1961,1968
SampleCountry,1962,153.377740974545
SampleCountry,1961,1969
SampleCountry,1962,145.576540628849
SampleCountry,1961,1970
SampleCountry,1962,149.317655188564
SampleCountry,1961,1971
SampleCountry,1962,136.121402178747
SampleCountry,1961,1972
SampleCountry,1962,126.308899122773
SampleCountry,1961,1973
SampleCountry,1962,153.564115961571
SampleCountry,1961,1974
SampleCountry,1962,160.164147056907
SampleCountry,1961,1975
SampleCountry,1962,151.83336869958
SampleCountry,1961,1976
SampleCountry,1962,165.357917863636
SampleCountry,1961,1977
SampleCountry,1962,200.641699774769
SampleCountry,1961,1978
SampleCountry,1962,222.085173234717
SampleCountry,1961,1979
SampleCountry,1962,228.374681042069
SampleCountry,1961,1980
SampleCountry,1962,196.411784759207
SampleCountry,1961,1981
SampleCountry,1962,224.21335896988
SampleCountry,1961,1982
SampleCountry,1962,305.427800560744
SampleCountry,1961,1983
SampleCountry,1962,345.86913707629
SampleCountry,1961,1984
SampleCountry,1962,336.386279506102
SampleCountry,1961,1985
SampleCountry,1962,333.887542728491
SampleCountry,1961,1986
SampleCountry,1962,380.074041189746
SampleCountry,1961,1987
SampleCountry,1962,285.814326139727
SampleCountry,1961,1988
SampleCountry,1962,305.576232491583
SampleCountry,1961,1989
SampleCountry,1962,235.510529343624
SampleCountry,1961,1990
SampleCountry,1962,131.473041005587
SampleCountry,1961,1991
SampleCountry,1962,172.364214833661
SampleCountry,1961,1992
SampleCountry,1962,268.160979625957
SampleCountry,1961,1993
SampleCountry,1962,231.275622974338
SampleCountry,1961,1994
SampleCountry,1962,154.794246226066
SampleCountry,1961,1995
SampleCountry,1962,183.68639063947
SampleCountry,1961,1996
SampleCountry,1962,163.197626253287
SampleCountry,1961,1997
SampleCountry,1962,184.95174506756
SampleCountry,1961,1998
SampleCountry,1962,218.507383869714
SampleCountry,1961,1999
SampleCountry,1962,208.35204332359
SampleCountry,1961,2000
SampleCountry,1962,224.258589380272
SampleCountry,1961,2001
SampleCountry,1962,199.880103221332
SampleCountry,1961,2002
SampleCountry,1962,156.51811883387
SampleCountry,1961,2003
SampleCountry,1962,155.020833269007
SampleCountry,1961,2004
SampleCountry,1962,143.743743239644
SampleCountry,1961,2005
SampleCountry,1962,358.31568592361
SampleCountry,1961,2006
SampleCountry,1962,388.995136049853
SampleCountry,1961,2007
SampleCountry,1962,413.817666037168
SampleCountry,1961,2008
SampleCountry,1962,417.750034826993
SampleCountry,1961,2009
SampleCountry,1962,462.633324427945
SampleCountry,1961,2010
SampleCountry,1962,517.913366011018
SampleCountry,1961,2011
SampleCountry,1962,578.648417351785
SampleCountry,1961,2012
SampleCountry,1962,650.684422202761
SampleCountry,1961,2013
SampleCountry,1962,624.898797932327
SampleCountry,1961,2014
SampleCountry,1962,648.129229488008
SampleCountry,1961,2015
SampleCountry,1962,718.161680687537
SampleCountry,1961,2016
SampleCountry,1962,904.840762004552
SampleCountry,1961,2017
SampleCountry,1962,1146.4163912665
SampleCountry,1961,2018
SampleCountry,1962,1140.92742266148
SampleCountry,1961,2019
SampleCountry,1962,945.148168480629
SampleCountry,1961,2020
SampleCountry,1962,838.631615328371
SampleCountry,1961,2021
SampleCountry,1962,788.486867334833
SampleCountry,1961,2022
SampleCountry,1962,845.914540460932
SampleCountry,1961,2023
SampleCountry,1962,843.71251730417
SampleCountry,1961,2024
SampleCountry,1962,845.313836261458
SampleCountry,1961,2025
SampleCountry,1962,885.184270659578
SampleCountry,1961,2026
SampleCountry,1962,860.130884035452
SampleCountry,1961,2027
SampleCountry,1962,757.85833603088
SampleCountry,1961,1969
SampleCountry,1962,274.333279365994
SampleCountry,1961,1970
SampleCountry,1962,282.44637356687
SampleCountry,1961,1971
SampleCountry,1962,288.374280393621
SampleCountry,1961,1972
SampleCountry,1962,290.096510171735
SampleCountry,1961,1973
SampleCountry,1962,293.416580804896
SampleCountry,1961,1974
SampleCountry,1962,308.798853901934
SampleCountry,1961,1975
SampleCountry,1962,315.665399785976
SampleCountry,1961,1976
SampleCountry,1962,328.509448039035
SampleCountry,1961,1977
SampleCountry,1962,366.250658952563
SampleCountry,1961,1978
SampleCountry,1962,413.403476363207
SampleCountry,1961,1979
SampleCountry,1962,457.260871327372
SampleCountry,1961,1980
SampleCountry,1962,552.994933864727
SampleCountry,1961,1981
SampleCountry,1962,683.90258566335
SampleCountry,1961,1982
SampleCountry,1962,711.852264187957
SampleCountry,1961,1983
SampleCountry,1962,773.066953129952
SampleCountry,1961,1984
SampleCountry,1962,787.149605473724
SampleCountry,1961,1985
SampleCountry,1962,752.024012607538
SampleCountry,1961,1986
SampleCountry,1962,735.360954743528
SampleCountry,1961,1987
SampleCountry,1962,744.863912246485
SampleCountry,1961,1988
SampleCountry,1962,763.168218110743
SampleCountry,1961,1989
SampleCountry,1962,776.424283705702
SampleCountry,1961,1990
SampleCountry,1962,755.425135831439
SampleCountry,1961,1991
SampleCountry,1962,777.239402479086
SampleCountry,1961,1992
SampleCountry,1962,806.392353256927
SampleCountry,1961,1993
SampleCountry,1962,825.105232536306
SampleCountry,1961,1994
SampleCountry,1962,892.18271519703
SampleCountry,1961,1995
SampleCountry,1962,955.826897421092
SampleCountry,1961,1996
SampleCountry,1962,1040.78164082019
SampleCountry,1961,1997
SampleCountry,1962,1180.26854267621
SampleCountry,1961,1998
SampleCountry,1962,1343.9290572544
SampleCountry,1961,1999
SampleCountry,1962,1548.3763038362
SampleCountry,1961,2000
SampleCountry,1962,1651.31016800895
SampleCountry,1961,2001
SampleCountry,1962,1748.92111971129
SampleCountry,1961,2002
SampleCountry,1962,1859.73085887742
SampleCountry,1961,2003
SampleCountry,1962,1908.0804545224
SampleCountry,1961,2004
SampleCountry,1962,1982.87093542615
SampleCountry,1961,2005
SampleCountry,1962,2058.04459070452
SampleCountry,1961,2006
SampleCountry,1962,2115.41187355626
SampleCountry,1961,2007
SampleCountry,1962,2207.83089518069
SampleCountry,1961,2008
SampleCountry,1962,2285.68907438892
SampleCountry,1961,2009
SampleCountry,1962,2447.39140845394
SampleCountry,1961,2010
SampleCountry,1962,2665.61807194853
SampleCountry,1961,2011
SampleCountry,1962,2830.65693770733
SampleCountry,1961,2012
SampleCountry,1962,2983.24829577976
SampleCountry,1961,2013
SampleCountry,1962,2910.18651752011
SampleCountry,1961,2014
SampleCountry,1962,3040.07300952878
SampleCountry,1961,2015
SampleCountry,1962,3330.60049486653
SampleCountry,1961,2016
SampleCountry,1962,3497.91256915509
SampleCountry,1961,2017
SampleCountry,1962,3582.26694005169
SampleCountry,1961,2018
SampleCountry,1962,3666.01248913873
SampleCountry,1961,2019
SampleCountry,1962,3790.34089108162
SampleCountry,1961,2020
SampleCountry,1962,3901.34014965811
SampleCountry,1961,2021
SampleCountry,1962,4020.12671373919
SampleCountry,1961,2022
SampleCountry,1962,4183.54620971358
SampleCountry,1961,2023
SampleCountry,1962,4320.11671534627
SampleCountry,1961,2024
SampleCountry,1962,3997.19279583709
SampleCountry,1961,2025
SampleCountry,1962,4642.60743101342
SampleCountry,1961,2026
SampleCountry,1962,5093.51833879776
SampleCountry,1961,2027
SampleCountry,1962,5391.06926181338
SampleCountry,1961,2001
SampleCountry,1962,37852.9726190153
SampleCountry,1961,2002
SampleCountry,1962,40126.9331369802
SampleCountry,1961,2003
SampleCountry,1962,41931.7951488407
SampleCountry,1961,2004
SampleCountry,1962,37600.7077379601
SampleCountry,1961,2005
SampleCountry,1962,39035.1034290445
SampleCountry,1961,2006
SampleCountry,1962,41790.8432718184
SampleCountry,1961,2007
SampleCountry,1962,52529.9093701059
SampleCountry,1961,2008
SampleCountry,1962,58232.0176184948
SampleCountry,1961,2009
SampleCountry,1962,59877.8005839737
SampleCountry,1961,2010
SampleCountry,1962,63270.7780755157
SampleCountry,1961,2011
SampleCountry,1962,70124.4634385624
SampleCountry,1961,2012
SampleCountry,1962,75902.1320521765
SampleCountry,1961,2013
SampleCountry,1962,62428.9943269418
SampleCountry,1961,2014
SampleCountry,1962,56543.1898204098
SampleCountry,1961,2015
SampleCountry,1962,55601.3929703047
SampleCountry,1961,2016
SampleCountry,1962,47945.8991734281
SampleCountry,1961,2017
SampleCountry,1962,50807.8289138024
SampleCountry,1961,2018
SampleCountry,1962,51260.4938347125
SampleCountry,1961,2019
SampleCountry,1962,43146.8240435428
SampleCountry,1961,2020
SampleCountry,1962,44359.4797662688
SampleCountry,1961,2021
SampleCountry,1962,45192.0279766943
SampleCountry,1961,2022
SampleCountry,1962,47950.6880557136
SampleCountry,1961,2023
SampleCountry,1962,46627.0122356944
SampleCountry,1961,2024
SampleCountry,1962,44426.6463400658
SampleCountry,1961,2025
SampleCountry,1962,54168.9828262684
SampleCountry,1961,2026
SampleCountry,1962,54264.570495898
SampleCountry,1961,1964
SampleCountry,1962,62.7396279412993
SampleCountry,1961,1965
SampleCountry,1962,64.9242576104754
SampleCountry,1961,1966
SampleCountry,1962,67.1702359919979
SampleCountry,1961,1967
SampleCountry,1962,69.4922344839154
SampleCountry,1961,1968
SampleCountry,1962,71.8899399360419
SampleCountry,1961,1969
SampleCountry,1962,74.3548708796131
SampleCountry,1961,1970
SampleCountry,1962,76.4837413887233
SampleCountry,1961,1971
SampleCountry,1962,78.6738966197917
SampleCountry,1961,1972
SampleCountry,1962,80.8438204901175
SampleCountry,1961,1973
SampleCountry,1962,84.1406268777878
SampleCountry,1961,1974
SampleCountry,1962,93.0828499649358
SampleCountry,1961,1975
SampleCountry,1962,90.4292309374489
SampleCountry,1961,1976
SampleCountry,1962,113.69240195555
SampleCountry,1961,1977
SampleCountry,1962,119.562133453537
SampleCountry,1961,1978
SampleCountry,1962,137.891575811774
SampleCountry,1961,1979
SampleCountry,1962,177.806143412254
SampleCountry,1961,1980
SampleCountry,1962,199.583547142014
SampleCountry,1961,1981
SampleCountry,1962,111.183132355277
SampleCountry,1961,1982
SampleCountry,1962,117.255345126001
SampleCountry,1961,1983
SampleCountry,1962,108.194947756464
SampleCountry,1961,1984
SampleCountry,1962,101.499312257078
SampleCountry,1961,1985
SampleCountry,1962,116.884526594286
SampleCountry,1961,1986
SampleCountry,1962,129.013919752012
SampleCountry,1961,1987
SampleCountry,1962,118.644340868341
SampleCountry,1961,1988
SampleCountry,1962,122.493293689734
SampleCountry,1961,1989
SampleCountry,1962,130.832875614815
SampleCountry,1961,1990
SampleCountry,1962,131.414859681198
SampleCountry,1961,1991
SampleCountry,1962,140.969852181578
SampleCountry,1961,1992
SampleCountry,1962,145.341346820158
SampleCountry,1961,1993
SampleCountry,1962,166.042337271006
SampleCountry,1961,1994
SampleCountry,1962,145.603501373513
SampleCountry,1961,1995
SampleCountry,1962,105.37132651622
SampleCountry,1961,1996
SampleCountry,1962,109.204910481074
SampleCountry,1961,1997
SampleCountry,1962,188.603158677914
SampleCountry,1961,1998
SampleCountry,1962,210.793779581384
SampleCountry,1961,1999
SampleCountry,1962,210.673254610492
SampleCountry,1961,2000
SampleCountry,1962,237.241440951671
SampleCountry,1961,2001
SampleCountry,1962,280.112724233259
SampleCountry,1961,2002
SampleCountry,1962,363.200013489992
SampleCountry,1961,2003
SampleCountry,1962,358.658780828071
SampleCountry,1961,2004
SampleCountry,1962,386.119274401275
SampleCountry,1961,2005
SampleCountry,1962,244.914842538455
SampleCountry,1961,2006
SampleCountry,1962,229.598918310039
SampleCountry,1961,2007
SampleCountry,1962,286.273025198975
SampleCountry,1961,2008
SampleCountry,1962,375.410326225387
SampleCountry,1961,2009
SampleCountry,1962,439.979907805478
SampleCountry,1961,2010
SampleCountry,1962,457.996662206659
SampleCountry,1961,2011
SampleCountry,1962,479.635628065289
SampleCountry,1961,2012
SampleCountry,1962,507.03744334738
SampleCountry,1961,2013
SampleCountry,1962,246.513251675105
SampleCountry,1961,2014
SampleCountry,1962,219.202453852397
SampleCountry,1961,2015
SampleCountry,1962,235.325945610434
SampleCountry,1961,2016
SampleCountry,1962,350.261946720969
SampleCountry,1961,2017
SampleCountry,1962,393.398704973003
SampleCountry,1961,2018
SampleCountry,1962,429.431656017709
SampleCountry,1961,2019
SampleCountry,1962,445.583078625015
SampleCountry,1961,2020
SampleCountry,1962,460.928491979039
SampleCountry,1961,2021
SampleCountry,1962,510.939952988052
SampleCountry,1961,2022
SampleCountry,1962,509.525802439801
SampleCountry,1961,2023
SampleCountry,1962,539.893931565468
SampleCountry,1961,2024
SampleCountry,1962,518.184778494176
SampleCountry,1961,2025
SampleCountry,1962,549.114743546859
SampleCountry,1961,2026
SampleCountry,1962,573.128092470162
SampleCountry,1961,2027
SampleCountry,1962,597.458854603159
SampleCountry,1961,1999
SampleCountry,1962,2349.40645150289
SampleCountry,1961,2000
SampleCountry,1962,3053.90516860949
SampleCountry,1961,2001
SampleCountry,1962,3573.50440240049
SampleCountry,1961,2002
SampleCountry,1962,2775.47372982047
SampleCountry,1961,2003
SampleCountry,1962,2768.91041346166
SampleCountry,1961,2004
SampleCountry,1962,974.725469278615
SampleCountry,1961,2005
SampleCountry,1962,1812.42088281393
SampleCountry,1961,2006
